product_name,sales,discounted_sales,profit,quantity
Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,100.92,93.49600000000001,30.739999999999995,22
Cardinal Holdit Data Disk Pockets,100.464,87.6512,38.7296,16
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,93.6636,35.297399999999996,23
Prang Drawing Pencil Set,100.08,93.408,27.0772,39
Xerox Blank Computer Paper,99.9,99.9,46.953,5
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.80000000000001,70.6584,-0.698599999999999,19
Pressboard Data Binders by Wilson Jones,99.324,74.6532,22.9086,27
Portfile Personal File Boxes,99.11999999999999,79.296,7.434,7
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,91.94800000000001,40.766999999999996,17
"GE 4 Foot Flourescent Tube, 40 Watt",98.868,94.0744,42.2436,7
Xerox 1999,98.49600000000001,89.16480000000001,41.2128,17
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,39.254400000000004,-78.5088,6
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,60.46560000000001,-1.7783999999999978,8
Fiskars Home & Office Scissors,97.68,97.68,27.3504,11
Xerox 1952,97.60799999999999,96.0144,44.82,20
Xerox 219,97.2,97.2,46.656,15
Xerox 228,97.2,97.2,46.656,15
Avery 495,97.02,93.996,42.588,16
Newell 341,96.72800000000001,95.3584,26.8356,23
Wilson Jones Standard D-Ring Binders,96.646,84.8562,26.9192,26
Sabrent 4-Port USB 2.0 Hub,96.418,92.0724,29.197,15
Dax Clear Box Frame,96.03,85.554,15.364799999999999,14
"Dixon My First Ticonderoga Pencil, #2",95.94,83.77199999999999,17.0235,19
Xerox 224,95.904,84.4992,38.6208,17
Xerox 1957,95.904,84.4992,39.7224,17
Xerox 210,95.904,79.3152,35.2512,18
Avery 51,95.75999999999999,91.728,41.328,16
Avery White Multi-Purpose Labels,95.616,92.4288,41.832,20
Acme Elite Stainless Steel Scissors,95.076,91.0728,21.0168,12
Newell 31,94.99000000000001,91.686,23.6236,24
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",94.928,92.6944,43.1364,14
DIXON Ticonderoga Erasable Checking Pencils,94.86,81.468,26.784,20
Xerox 1923,94.856,85.2368,39.2784,16
Storex DuraTech Recycled Plastic Frosted Binders,94.128,79.88159999999999,11.447999999999999,39
Acrylic Self-Standing Desk Frames,93.984,90.1392,32.7342,37
Avery 513,93.624,80.8752,34.4616,22
Eldon Expressions Mahogany Wood Desk Collection,93.6,93.6,23.4,15
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,85.2144,2.0784000000000002,8
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,74.59840000000001,31.4712,4
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,85.196,39.53,35
Newell 35,93.152,88.9536,23.288,30
Presstex Flexible Ring Binders,92.82,79.534,24.569999999999997,30
Xerox 1987,92.48,92.48,45.3152,16
Xerox 196,92.47999999999999,83.232,39.4196,18
OIC Bulk Pack Metal Binder Clips,92.136,82.0848,35.598,30
Avery Binding System Hidden Tab Executive Style Index Sets,91.743,73.33670000000001,16.733,26
Acco Translucent Poly Ring Binders,91.728,68.8896,16.2864,31
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,75.5244,-10.4118,18
Akro Stacking Bins,91.524,82.6872,-6.9432,13
Penpower WorldCard Pro Card Scanner,91.475,45.7375,-1.8295,1
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,79.248,34.8996,28
Avery 481,91.168,90.1824,43.120000000000005,30
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,27.264600000000005,-190.8522,3
Acme Preferred Stainless Steel Scissors,90.88,90.88,26.3552,16
Fluorescent Highlighters by Dixon,90.744,80.5552,22.4472,26
Avery 48,90.72,87.696,39.69,15
Avery Durable Slant Ring Binders With Label Holder,90.706,63.9122,12.456400000000002,36
Prang Colored Pencils,90.55199999999999,87.7296,38.808,32
Xerox 1920,89.7,89.7,40.365,15
Xerox 1956,89.7,84.916,40.9032,16
"Avery Durable Slant Ring Binders, No Labels",89.55,71.2818,13.611600000000001,36
Xerox 1967,89.424,83.20320000000001,38.879999999999995,15
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,83.7184,38.2524,19
Avery 480,89.25,88.65,42.45,24
Acme Design Stainless Steel Bent Scissors,88.92,88.92,24.0084,13
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.896,85.9328,26.854,20
Avery 478,88.38,88.38,43.3062,18
Manco Dry-Lighter Erasable Highlighter,88.16,85.728,27.968,30
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,88.11,39.6495,11
AmazonBasics 3-Button USB Wired Mouse,88.074,80.2452,32.2938,14
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,82.55,20.8325,29
Advantus Map Pennant Flags and Round Head Tacks,87.69,78.842,20.54,25
Cardinal Holdit Business Card Pockets,87.648,68.62440000000001,22.908,25
Advantus Panel Wall Acrylic Frame,87.52,75.2672,25.162,20
Avery 508,87.398,82.6844,39.8201,19
Avery Durable Binders,87.264,71.568,13.824,50
HP Office Paper (20Lb. and 87 Bright),86.84,81.496,38.2096,14
Newell 333,86.73599999999999,82.7328,18.848399999999998,33
Xerox 1992,86.11200000000001,83.2416,40.365,15
BIC Brite Liner Highlighters,86.112,78.8256,30.8844,23
Boston 16701 Slimline Battery Pencil Sharpener,86.076,78.4248,19.128,6
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,67.8405,15.0969,21
Prestige Round Ring Binders,85.728,67.3056,18.0576,21
Xerox 229,85.536,76.2048,34.992000000000004,15
Xerox 1986,85.50399999999999,84.4352,40.3472,13
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.255,59.967500000000015,8.669999999999998,10
Xerox 1932,85.056,68.0448,28.7064,3
Avery 487,84.87,78.96600000000001,35.9775,25
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,84.84,22.0584,6
Magna Visual Magnetic Picture Hangers,84.83200000000001,79.4336,28.0524,19
Xerox 1954,84.48,76.03200000000001,32.208,18
Avery 512,84.388,77.9144,35.373599999999996,32
Xerox 200,84.24000000000001,73.87200000000001,33.696,15
Xerox 2000,84.24000000000001,79.05600000000001,37.0656,14
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,76.4896,15.857600000000001,8
Belkin iPhone and iPad Lightning Cable,83.944,67.1552,6.2958,7
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,74.11520000000002,12.7604,22
Southworth Parchment Paper & Envelopes,83.712,72.2016,30.738,15
Avery 483,83.664,74.89920000000001,32.569199999999995,19
"Master Giant Foot Doorstop, Safety Yellow",83.49,77.418,31.5744,12
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,66.752,11.473,14
Newell Chalk Holder,83.426,80.78280000000001,36.5918,21
3M Organizer Strips,83.16,60.048,10.151999999999997,26
Avery Durable Poly Binders,82.95,57.180200000000006,-15.5946,33
OIC Stacking Trays,82.832,72.144,26.720000000000002,30
Newell 351,82.656,80.5568,22.107200000000002,26
Things To Do Today Spiral Book,82.368,65.8944,29.8584,13
Xerox 1902,82.22399999999999,74.9152,32.8896,4
Zipper Ring Binder Pockets,81.744,62.150400000000005,11.7312,44
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,77.83760000000001,19.4296,29
Acme Stainless Steel Office Snips,81.424,70.95519999999999,12.431700000000001,13
Newell 320,81.32,67.624,9.4588,23
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,68.7904,25.763199999999998,16
"Adams Telephone Message Books, 5 1/4 x 11",80.936,73.2048,32.918,15
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,71.548,16.156,8
"Quartet Omega Colored Chalk, 12/Pack",80.592,74.9856,34.164,15
Tuff Stuff Recycled Round Ring Binders,80.494,65.8894,23.955399999999997,23
Xerox 221,80.352,72.05760000000001,33.1776,14
Newell 317,79.96799999999999,68.6784,13.1712,32
Eldon File Chest Portable File,79.4,63.52000000000001,5.955,5
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,70.334,29.537499999999998,13
Xerox 231,79.05600000000001,69.72480000000002,31.8816,14
Xerox 1946,79.056,74.9088,35.2512,13
Xerox 1966,79.056,69.7248,32.7888,14
Avery 474,78.336,71.8848,34.272,30
Sterilite Show Offs Storage Containers,78.144,73.0752,-6.336,16
Avery Poly Binder Pockets,78.044,63.724000000000004,14.749600000000001,34
Fashion Color Clasp Envelopes,77.904,75.3072,36.5175,15
Bulldog Table or Wall-Mount Pencil Sharpener,77.87,77.87,22.582299999999996,13
Xerox 193,77.74000000000001,77.74000000000001,38.0926,13
Plymouth Boxed Rubber Bands by Plymouth,77.244,71.21520000000001,-3.297,18
Xerox 1963,77.088,66.9504,27.72,17
"Memo Book, 100 Message Capacity, 5 3/8 x 11",76.836,73.60079999999999,36.396,12
Acme Value Line Scissors,76.64999999999999,73.72999999999999,20.44,22
Xerox 1994,76.464,70.2432,32.6592,13
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.092,65.3496,29.5416,8
Newell 328,75.92,75.92,19.7392,13
Xerox 198,75.696,72.50880000000001,33.4656,16
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,70.3632,15.618,30
Fiskars Spring-Action Scissors,75.492,68.7816,13.4208,6
"SmartStand Mobile Device Holder, Assorted Colors",75.49199999999999,63.1896,10.0656,13
"Eldon 200 Class Desk Accessories, Black",75.36,75.36,28.6368,12
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,68.6504,20.0928,14
Newell 331,75.306,69.0468,14.6211,17
Xerox 22,75.168,67.91040000000001,31.3632,13
KeyTronic KT800P2 - Keyboard - Black,75.1,63.084,1.2015999999999998,6
Tops Wirebound Message Log Books,73.696,66.8528,29.281,25
"Sanford Colorific Colored Pencils, 12/Box",73.152,71.7696,20.735999999999997,26
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,48.3728,-13.328,22
"Adams ""While You Were Out"" Message Pads",72.848,70.83840000000001,31.400000000000002,24
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.806,56.8874,8.638000000000002,20
Southworth Structures Collection,72.8,72.8,36.4,10
Stacking Trays by OIC,72.708,63.5448,9.3126,19
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,65.8296,31.3092,12
Ibico Presentation Index for Binding Systems,72.038,60.2174,15.0842,27
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,57.5808,24.2919,3
GBC Instant Index System for Binding Systems,71.928,43.778400000000005,-12.432,19
#6 3/4 Gummed Flap White Envelopes,71.28,57.024,24.948,9
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,68.25,32.25,20
Xerox 1981,70.752,68.2176,30.096,14
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,68.1376,31.629199999999997,17
Xerox 1975,69.98400000000001,63.763200000000005,30.3264,12
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,51.2924,13.759799999999998,34
Stockwell Push Pins,69.76,66.272,20.0996,34
Xerox 1899,69.36,60.111999999999995,28.090799999999998,14
Woodgrain Magazine Files by Perma,69.136,67.2288,2.6224,24
GBC Plasticlear Binding Covers,68.88,18.5976,-68.4208,23
Avery 52,68.634,67.4532,31.475699999999996,19
Newell 336,68.48,61.632000000000005,13.781600000000001,18
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,54.62400000000001,23.0445,5
Avoid Verbal Orders Carbonless Minifold Book,68.276,66.1128,29.9468,21
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,68.172,65.30160000000001,30.8568,12
Poly String Tie Envelopes,68.136,65.5248,30.293999999999997,35
Barrel Sharpener,67.83000000000001,67.83000000000001,17.6358,19
Xerox 1897,67.72800000000001,58.1664,27.0912,16
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",67.25,53.531000000000006,19.6908,17
Acco Hot Clips Clips to Go,67.116,60.272800000000004,25.497500000000002,23
Newell 332,67.032,64.2096,15.5232,24
Avery 49,66.816,64.9728,31.564799999999998,24
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,49.6269,15.307799999999999,12
Insertable Tab Post Binder Dividers,66.566,30.5562,-39.699,25
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,61.568000000000005,18.512,7
Avery 501,66.42,54.612,23.3946,22
GBC ProClick Spines for 32-Hole Punch,66.40899999999999,45.2333,-13.2818,12
Avery 506,66.08,62.775999999999996,28.166600000000003,17
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,64.894,30.2815,19
Newell 321,65.6,60.352000000000004,14.3664,22
Newell 348,65.6,55.104000000000006,9.7088,24
Pastel Pink Envelopes,65.52,65.52,31.4496,9
Avery Fluorescent Highlighter Four-Color Set,65.464,53.70720000000001,9.352,24
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,52.668,3.9105000000000003,17
Stackable Trays,65.296,60.8608,17.1248,23
Newell 343,65.268,61.0344,13.7592,24
ACCOHIDE Binder by Acco,65.25399999999999,56.7462,19.287100000000002,21
Xerox 1927,65.056,55.4688,22.683999999999997,18
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,64.972,60.7576,12.994399999999999,8
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",64.06400000000001,51.25120000000001,20.8208,11
Advantus T-Pin Paper Clips,64.042,57.5476,20.0244,16
Ultra Commercial Grade Dual Valve Door Closer,63.824,51.059200000000004,9.5736,2
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",63.627,38.7477,-13.906500000000001,37
Shocksock Galaxy S4 Armband,63.510000000000005,52.998,-10.074,7
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",62.946,48.150999999999996,-0.16139999999999866,23
Peel & Seel Envelopes,62.856,57.2688,26.5392,18
G.E. Halogen Desk Lamp Bulbs,62.82,55.0024,22.8944,11
Avery 515,62.650000000000006,62.650000000000006,29.445500000000003,5
"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,60.278400000000005,28.537599999999998,9
Newell 350,62.32,59.696,15.744,20
Park Ridge Embossed Executive Business Envelopes,62.28,62.28,29.2716,4
Wilson Jones Four-Pocket Poly Binders,62.13,46.8918,5.4282,17
Hoover Portapower Portable Vacuum,61.824,53.2224,1.3439999999999994,18
Newell 318,61.716,59.9368,14.4004,23
Anker 24W Portable Micro USB Car Charger,61.544,43.96,14.0672,8
Newell 311,61.438,57.5484,13.039,30
Xerox 206,60.912000000000006,52.61760000000001,23.846400000000003,11
Xerox 1924,60.112,52.7136,24.7384,12
Spiral Phone Message Books with Labels by Adams,60.032,54.2976,25.759999999999998,15
NETGEAR RangeMax WNR1000 Wireless Router,59.976,47.9808,11.9952,3
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",59.817,43.8531,13.1826,24
Newell 330,59.800000000000004,55.016000000000005,11.1228,11
"Crayola Anti Dust Chalk, 12/Pack",59.696,56.4928,24.660999999999998,35
"Master Caster Door Stop, Large Brown",59.696,54.4544,14.56,10
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.489999999999995,59.489999999999995,17.847,3
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,39.5456,-1.0687999999999995,4
Ideal Clamps,58.69199999999999,52.5816,24.8637,33
Convenience Packs of Business Envelopes,58.644,53.431200000000004,24.109199999999998,18
Avery 500,58.48,58.48,27.4856,8
Rubber Band Ball,58.344,57.1472,-0.29920000000000013,16
Xerox 223,58.32,58.32,27.9936,9
Xerox 1974,57.408,55.4944,26.91,10
Binder Posts,57.4,44.8868,7.8064,16
Xerox 199,57.352,48.449600000000004,19.688000000000002,16
Avery 511,56.672,52.729600000000005,24.64,20
Avery 494,56.376,53.4528,23.959799999999998,23
Xerox 1965,56.212,53.3416,25.714,10
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.164,53.7992,13.0064,8
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,56.099999999999994,21.317999999999998,3
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",56.09,51.666000000000004,3.4759999999999995,18
Avery 493,55.974000000000004,49.6892,23.4207,13
Xerox 1921,55.944,44.7552,17.4825,7
GBC Standard Plastic Binding Systems Combs,55.755,41.1525,-2.9205000000000014,13
Advantus Push Pins,54.936,51.796800000000005,20.2086,27
Array Memo Cubes,54.908,53.2504,25.848200000000002,11
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.599999999999994,47.88,22.47,15
Imation Swivel Flash Drive USB flash drive - 8 GB,54.57599999999999,52.7568,17.6235,5
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.474000000000004,31.9062,-3.891,9
Xerox 208,54.432,51.321600000000004,24.105600000000003,9
Ampad #10 Peel & Seel Holiday Envelopes,53.760000000000005,53.760000000000005,25.8048,12
Staple-on labels,53.754000000000005,48.205200000000005,21.5883,21
Avery 492,53.568,50.3424,22.464,20
"Eldon Imàge Series Desk Accessories, Clear",53.46,40.6296,6.3666,17
GBC VeloBinder Strips,52.992,25.8816,-23.808,20
EcoTones Memo Sheets,52.8,47.040000000000006,21.6,15
Anderson Hickey Conga Table Tops & Accessories,51.782,35.9428,-17.514499999999998,5
Colorific Watercolor Pencils,51.6,47.472,11.3004,11
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,39.312000000000005,5.6160000000000005,49
Avery Durable Slant Ring Binders,51.480000000000004,21.463200000000004,-23.76,19
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,51.36,24.139200000000002,6
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,51.184000000000005,37.382600000000004,3.6559999999999993,20
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,48.816,21.96,15
Avery 488,51.03,49.014,23.183999999999997,17
Colored Envelopes,50.922,44.4276,19.0404,16
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,43.28640000000001,9.2852,18
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,47.458,1.6338000000000008,17
Avery 496,50.25,48.45,22.950000000000003,14
Wausau Papers Astrobrights Colored Envelopes,50.232,47.3616,22.7838,9
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,41.0564,18.778100000000002,13
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",49.980000000000004,48.804,22.7115,7
Xerox 1896,49.95,49.95,22.4775,5
Xerox 1950,49.708,47.8584,23.177799999999998,9
"TOPS Voice Message Log Book, Flash Format",49.504,43.4112,20.372799999999998,12
Xerox 218,49.248000000000005,47.174400000000006,22.2912,8
Blackstonian Pencils,49.128,47.8464,12.6024,19
American Pencil,48.93,48.93,14.189699999999998,21
Eldon Image Series Black Desk Accessories,48.852,48.1896,17.0568,12
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,47.0624,22.4224,16
Revere Boxed Rubber Bands by Revere,48.006,42.562799999999996,-5.707800000000001,29
Newell 33,47.988,41.7384,8.37,10
Avery 514,47.808,46.8864,22.8384,17
"Master Caster Door Stop, Gray",47.752,46.5328,14.224,10
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",47.544000000000004,45.7328,10.188,5
Newell 32,47.232,45.8496,11.9808,17
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,47.080000000000005,14.5948,11
Xerox 1953,47.08,43.656,18.832,12
Newell 316,46.944,41.467200000000005,8.2152,11
Xerox 1998,46.656,37.3248,16.3296,9
Avery 520,46.620000000000005,46.116,22.05,15
"Stacking Tray, Side-Loading, Legal, Smoke",46.592,34.048,-2.8672,16
Xerox 1972,46.464,41.3952,17.424,10
Advantus SlideClip Paper Clips,46.376000000000005,42.5568,19.778,15
Decoflex Hanging Personal Folder File,46.26,46.26,12.0276,3
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,43.296,17.875999999999998,15
Newell 344,45.592,42.0336,8.5624,18
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",45.507999999999996,37.507400000000004,15.560799999999999,16
Avery 491,45.43,42.126000000000005,18.6676,12
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.396,37.946400000000004,14.55,20
Xerox 215,45.36,45.36,21.7728,7
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",45.15,43.43,13.459,22
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",45.144,42.9552,10.1916,7
Document Clip Frames,45.036,41.032799999999995,16.0128,6
DIXON Oriole Pencils,44.891999999999996,41.589600000000004,8.6172,19
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,42.282,19.000799999999998,18
Avery 517,44.28,41.328,18.8559,13
Acme Kleen Earth Office Shears,44.232,42.3696,11.1744,12
Kingston Digital DataTraveler 8GB USB 2.0,44.03,36.414,-2.0229999999999997,9
Accohide Poly Flexible Ring Binders,43.758,19.8594,-19.822000000000003,34
Boston 16750 Black Compact Battery Pencil Sharpener,43.75,43.75,13.125,5
Disposable Triple-Filter Dust Bags,43.7,43.7,11.362,10
Acme Rosewood Handle Letter Opener,43.67,40.494,-3.4936000000000003,12
Nontoxic Chalk,42.944,39.2832,18.233600000000003,27
Newell 349,42.64,40.016000000000005,10.0368,14
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,42.42,42.42,8.9082,14
3-ring staple pack,42.111999999999995,36.6976,16.6944,26
Acco Hanging Data Binders,41.910000000000004,31.7754,8.2296,17
Texas Instrument TI-15 Fraction Calculator,41.905,18.3515,-20.519,8
Acco Side-Punched Conventional Columnar Pads,41.64,33.312,-7.8075,15
Wilson Jones Custom Binder Spines & Labels,41.344,16.755200000000002,-19.6928,22
"#10 Gummed Flap White Envelopes, 100/Box",41.3,37.995999999999995,16.7678,11
"Acco Banker's Clasps, 5 3/4""-Long",40.896,39.052800000000005,18.0,15
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",40.896,37.260799999999996,16.3584,8
Cardinal Poly Pocket Divider Pockets for Ring Binders,40.32,32.256,12.6,15
Xerox 207,40.176,36.028800000000004,16.5888,7
Newell 327,39.78,39.78,10.7406,18
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,36.5904,13.116399999999999,9
Angle-D Ring Binders,39.384,24.943200000000004,-1.9691999999999992,14
Prang Dustless Chalk Sticks,38.976,37.9008,18.816,24
Acco Expandable Hanging Binders,38.918,29.5394,1.0208000000000004,11
Newell 310,38.72,34.496,7.48,25
Acco Suede Grain Vinyl Round Ring Binder,38.641999999999996,23.6578,-4.892799999999999,29
Cardinal Hold-It CD Pocket,38.304,22.982400000000002,-12.4488,12
Acco 6 Outlet Guardian Basic Surge Suppressor,38.272,34.2784,-3.6608,7
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",38.135999999999996,35.9568,15.663,9
Peel & Stick Add-On Corner Pockets,38.016,28.296,4.32,30
Southworth 25% Cotton Granite Paper & Envelopes,37.932,31.6536,13.2108,7
Col-Erase Pencils with Erasers,37.696,33.8048,7.478400000000001,7
Dixon Ticonderoga Pencils,37.548,36.5944,9.267800000000001,13
Turquoise Lead Holder with Pocket Clip,37.52,35.376000000000005,10.586,6
Eldon Pizzaz Desk Accessories,37.464,33.5392,13.736799999999999,19
Durable Pressboard Binders,37.239999999999995,33.592,15.085999999999999,11
Faber Castell Col-Erase Pencils,37.164,35.599199999999996,14.083200000000001,8
Xerox 1990,36.96,32.736000000000004,13.728,8
Avery Round Ring Poly Binders,36.919999999999995,31.808,12.2972,17
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,29.395200000000003,3.6744,3
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,32.0264,15.0024,16
Newell 326,36.608,33.510400000000004,7.8671999999999995,23
Eldon 100 Class Desk Accessories,36.396,26.690399999999997,-4.8528,18
Xerox 1976,36.288,29.030400000000004,12.700800000000001,7
Contemporary Borderless Frame,36.162,29.962799999999998,3.6162,6
Binder Clips by OIC,36.112,33.0336,15.3328,27
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,32.0264,14.2975,5
Regeneration Desk Collection,35.904,35.059200000000004,15.206399999999999,21
Wilson Jones DublLock D-Ring Binders,35.775,34.3575,15.525,6
Plastic Stacking Crates & Casters,35.712,28.5696,2.6784,8
Acme Kleencut Forged Steel Scissors,35.587999999999994,31.9144,7.462,7
Avery 498,35.258,33.4084,15.3459,13
Xerox 1926,34.86,34.86,16.3842,7
Economy #2 Pencils,34.58,34.58,8.9908,13
Newell 335,34.56,34.56,10.0224,12
Assorted Color Push Pins,34.39,31.494,8.923300000000001,21
Xerox 1980,34.24,34.24,15.408,8
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,31.5288,8.9088,21
"Super Bands, 12/Pack",33.480000000000004,30.504,-2.604,20
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",33.108000000000004,24.884400000000003,7.1556,9
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),32.868,31.2744,15.0894,7
Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,21.6664,1.7807999999999993,4
Xerox 1958,32.400000000000006,32.400000000000006,15.552,5
Avery 509,32.364000000000004,31.1112,14.041799999999999,13
Avery Hidden Tab Dividers for Binding Systems,31.588,19.5488,-7.032800000000001,24
Newell 346,31.104,30.6432,8.6112,11
"OIC #2 Pencils, Medium Soft",30.832,29.9296,8.1404,17
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.799999999999997,30.799999999999997,13.552,14
Newell 322,30.576,28.8288,6.6612,18
Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,29.97,13.4865,3
Round Ring Binders,29.952,19.593600000000002,-0.9152000000000005,28
Economy Binders,29.952,25.2928,9.7968,19
Plantronics Single Ear Headset,29.925,8.977500000000001,-21.945,5
Xerox 1983,29.900000000000002,29.900000000000002,14.651,5
Xerox 190,29.88,29.88,14.0436,6
Jiffy Padded Mailers with Self-Seal Closure,29.808,23.846400000000003,10.8054,2
"Alliance Big Bands Rubber Bands, 12/Pack",29.7,29.7,0.0,15
"Eldon 300 Class Desk Accessories, Black",29.7,29.7,13.068000000000001,6
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,29.4,8.232,14
Pencil and Crayon Sharpener,29.346,24.790799999999997,3.7668,16
Rediform Voice Mail Log Books,29.204,26.343200000000003,12.1584,11
UniKeep View Case Binders,28.851,20.2935,-5.4768,13
Avery Reinforcements for Hole-Punch Pages,28.512,15.0084,-16.137,41
Newell 313,28.208,24.5344,4.264,10
